date,TRADE_ASSET,BENCHMARK
2016-05-30,105.54747209347536,105.1738056330635
2016-05-31,105.50448371948,105.65159909311772
2016-06-01,106.71569370647731,106.15690743051158
2016-06-02,106.69439315248594,106.16115516226519
2016-06-03,107.7487680193087,106.33796245214708
2016-06-06,107.00117992420586,106.53025882855754
2016-06-07,106.57796574531719,105.87660450251555
2016-06-08,108.10375155854808,107.67489945161977
2016-06-09,108.21980366512823,107.55596540526564
2016-06-10,106.20194834857317,106.48769890756616
2016-06-13,105.44616698354687,106.57696946066491
2016-06-14,106.33559626428288,107.10797736658743
2016-06-15,107.19032046026418,107.41146174226239
2016-06-16,107.55660302314749,107.61546588659196
2016-06-17,107.51226762281345,108.18972323583115
2016-06-20,106.68338024220448,107.32231769146475
2016-06-21,105.9348832721994,106.8483549794803
2016-06-22,106.66843397001267,107.28325120960808
2016-06-23,107.26138733516433,108.18924499581848
2016-06-24,109.34190543625233,109.30025318936909
2016-06-27,110.96173720067566,111.39856662510606
2016-06-28,113.17661529513134,112.53919594188697
2016-06-29,111.40990717831885,111.43499459287922
2016-06-30,111.87766621348896,111.60025321164807
2016-07-01,110.03679713077383,109.73098071659477
2016-07-04,110.58783720436583,109.3725903277034
2016-07-05,111.24006292754302,109.40100450916329
2016-07-06,110.67951218497907,109.86524432831149
2016-07-07,111.53146873023555,110.33050975263367
2016-07-08,111.36624073601138,109.9418527514223
2016-07-11,108.62204219006432,109.28292118730928
2016-07-12,106.23954289274253,109.003533577698
2016-07-13,106.09018711352948,109.76209820074618
2016-07-14,107.23832414555541,109.87556043424378
2016-07-15,107.24970753227167,109.57745605980602
2016-07-18,104.86096643431569,109.44951656347979
2016-07-19,105.41348711777533,109.94694616640966
2016-07-20,106.07910093323414,110.17421860833667
2016-07-21,105.7455948289204,110.48060450907388
2016-07-22,104.91184048489774,110.69132447011198
2016-07-25,104.27001811359378,109.96148684239719
2016-07-26,104.597107608841,110.31797763579301
2016-07-27,103.88779372201968,110.54187849037105
2016-07-28,103.62386353121764,109.6399656360969
2016-07-29,103.49362505042623,109.59422509952125
2016-08-01,103.64559613458431,108.97187101841357
2016-08-02,103.96965329360842,108.53796037703631
2016-08-03,102.75967095432755,107.49823040071045
2016-08-04,101.80357865523774,107.27736774803809
2016-08-05,102.9251658201211,107.74158983331729
2016-08-08,102.7800085918031,107.26039609816098
2016-08-09,102.65200672787739,107.2415568070905
2016-08-10,102.71604239333439,106.56178698475706
2016-08-11,103.85106360365467,107.50489792766145
2016-08-12,103.86633724135817,108.26487267639348
2016-08-15,104.39207857393895,108.53647855358246
2016-08-16,104.84418749379296,108.68474878687017
2016-08-17,105.22660552771723,109.16804390419976
2016-08-18,105.10667124822493,107.79277864143259
2016-08-19,104.51799623287607,107.82948190804463
2016-08-22,105.39332618235888,110.35458109837342
2016-08-23,104.83841013735595,109.97585381542756
2016-08-24,104.52172156310486,109.73652964878214
2016-08-25,104.3584414478127,110.1537974877548
2016-08-26,104.97544371127955,111.62146259488274
2016-08-29,104.62679235285476,112.09285240330983
2016-08-30,103.62087644134729,110.07276886299022
2016-08-31,103.58450979023988,110.4456255874875
2016-09-01,104.73116026213756,112.84449588404732
2016-09-02,106.1947684235243,114.15584425705214
2016-09-05,105.94904906359717,113.2425710118437
2016-09-06,106.62991432638424,113.85696497126968
2016-09-07,104.11750323278481,111.52936331956612
2016-09-08,103.58397143927607,112.0623001453453
2016-09-09,103.43760082697713,111.35490913571438
2016-09-12,102.87187163663407,111.09181733569793
2016-09-13,103.18285167214245,110.72698750389607
2016-09-14,104.87156946499037,111.38279652938101
2016-09-15,104.0485960246546,111.9175243283426
2016-09-16,103.39862791404535,111.62486190985955
2016-09-19,103.51357127679444,111.34090993162533
2016-09-20,104.18387628205024,110.99465890220483
2016-09-21,104.64997224656601,110.0434758828591
2016-09-22,104.66370068696622,109.24725274779857
2016-09-23,104.99859303275501,109.53474671881449
2016-09-26,106.13783974594806,110.85452708765904
2016-09-27,103.16876171839968,108.79843107862735
2016-09-28,102.56648628326643,109.49609976252677
2016-09-29,101.38408088836198,108.35235780327284
2016-09-30,103.44197974548098,109.42893118556395
2016-10-03,106.36453435742791,110.44243285106899
2016-10-04,106.01942447592717,110.92396659892565
2016-10-05,106.49957467473503,112.61843585496271
2016-10-06,106.24730406495276,111.30376056364601
2016-10-07,105.8834275625901,110.88518983646958
2016-10-10,106.68077627006645,112.20809679072296
2016-10-11,105.97725963159034,110.84940249450399
2016-10-12,106.52215936970899,111.56194467978821
2016-10-13,107.1139024860386,112.74273279675666
2016-10-14,108.5465979331865,113.64759066256143
2016-10-17,108.88708571483359,114.24160530008054
2016-10-18,108.44660557577,115.21728610725384
2016-10-19,105.73427670751498,115.00236638758967
2016-10-20,108.13937610336937,116.42136311008768
2016-10-21,107.92510180861652,115.94588983806855
2016-10-24,107.2389153012108,114.92362112035657
2016-10-25,106.33667249159903,115.08846991194103
2016-10-26,106.55537390595377,114.29441993050764
2016-10-27,107.65889836458196,114.79509198438058
2016-10-28,107.53639023604629,114.81693495934948
2016-10-31,109.67705482649426,115.75045590149576
2016-11-01,110.10878250024602,116.2185410326467
2016-11-02,111.30020613544973,118.72169231353453
2016-11-03,111.34627596321742,118.6858462769264
2016-11-04,111.271017806308,118.35540412780314
2016-11-07,111.825009941863,119.4241902516689
2016-11-08,112.49536433767786,120.01349753522528
2016-11-09,111.70401823284246,120.60961082106925
2016-11-10,113.51718266590271,121.82965554210728
2016-11-11,113.4748329218981,121.64743161152161
2016-11-14,114.83241159778058,121.17029203972957
2016-11-15,114.39599424572997,119.76366638420812
2016-11-16,114.90349216728129,118.76073994993979
2016-11-17,114.6413771305445,118.90579294557514
2016-11-18,117.10228677344729,119.36154561765238
2016-11-21,115.06507452726835,119.14253991453927
2016-11-22,114.28498207998618,118.74373557374005
2016-11-23,114.0397842008813,118.45339005684212
2016-11-24,115.41672360187201,118.66396236213367
2016-11-25,116.00961243927894,119.46599662698208
2016-11-28,116.06967641122836,118.94724845662654
2016-11-29,116.12796883200556,118.30064556867454
2016-11-30,115.09822677792616,118.59084676231402
2016-12-01,114.25284413805873,118.38782434148828
2016-12-02,110.67607927100877,116.2062078866857
2016-12-05,111.85043647246404,117.35484993169277
2016-12-06,110.43074559803905,116.56535369960316
2016-12-07,110.53759566048531,116.91857531723306
2016-12-08,110.8232154058883,116.53509008407259
2016-12-09,112.22445639660454,118.81644547672062
2016-12-12,110.33610982179196,117.32740172977259
2016-12-13,110.86499923765156,118.75556828732985
2016-12-14,110.49662587673217,118.42771870350307
2016-12-15,110.19502500347886,118.8471134200579
2016-12-16,111.31037820846596,120.05605444414782
2016-12-19,111.96136569202066,121.29235926289918
2016-12-20,112.8884690261784,121.25725341523672
2016-12-21,113.43978205348586,122.38977742947125
2016-12-22,113.59513315332774,123.86235182132465
2016-12-23,114.5384083108605,124.2605632086067
2016-12-26,114.75442483668579,124.44018463846946
2016-12-27,115.09141023856098,124.27523151325748
2016-12-28,115.24874464340995,124.13520486075423
2016-12-29,115.27649819193384,125.45116026470771
2016-12-30,115.35480185854618,124.76722442327615
2017-01-02,115.15566322020356,123.96844147463264
2017-01-03,114.16036254764148,124.60213176791241
2017-01-04,114.95992241129377,125.57395332251713
2017-01-05,115.65232441486064,127.61262935100812
2017-01-06,115.76825240919908,127.36361616765379
2017-01-09,116.10280996569435,127.68802741217671
2017-01-10,117.17755966731644,127.85749776725663
2017-01-11,116.98624734987047,127.8781900157624
2017-01-12,116.58883536243378,126.30362895524752
2017-01-13,116.16169763271257,126.59346216030511
2017-01-16,116.42624644492383,127.02304754642509
2017-01-17,116.22006307395671,126.88086525204932
2017-01-18,116.72941610142253,126.91490448008844
2017-01-19,115.1813156443327,125.33319086090341
2017-01-20,115.17966950897434,125.90451181431803
2017-01-23,115.46651661369327,125.21747576485713
2017-01-24,115.09931779166638,125.40809465351121
2017-01-25,114.98287794360913,126.92431647505553
2017-01-26,114.88227023762754,128.01991321217184
2017-01-27,116.51538854636499,127.89033175408133
2017-01-30,116.72725890264886,127.63195310713246
2017-01-31,116.3363086827658,127.74511288846588
2017-02-01,116.0825378081264,127.56353123432822
2017-02-02,116.3941913493636,126.7063276079
2017-02-03,117.00641486215237,127.39115614667969
2017-02-06,117.02666067378435,127.42110148004504
2017-02-07,118.35611259593577,129.70628285609166
2017-02-08,117.89827410370266,129.25919251324618
2017-02-09,117.25754656783288,129.8045372562074
2017-02-10,113.30940827522386,126.43982319874362
2017-02-13,113.18231771463306,125.60722340757908
2017-02-14,113.39363142558574,126.30520177806328
2017-02-15,111.93059733377213,126.25545543814678
2017-02-16,113.22020348096792,126.35550754420098
2017-02-17,111.30319343292282,125.2223553615594
2017-02-20,111.03262093755765,124.04194713832084
2017-02-21,112.22327865177313,124.66347210167609
2017-02-22,113.05772839090045,125.8242296629253
2017-02-23,113.21729989340976,125.618699291968
2017-02-24,112.986989015392,125.31557648838559
2017-02-27,111.99512981123839,123.88610651836419
2017-02-28,111.50595934374672,123.13133891980432
2017-03-01,111.18745857235719,124.2613976441589
2017-03-02,112.26740864063626,125.0044350115715
2017-03-03,110.55878069010905,123.23131649883715
2017-03-06,110.74713104106732,123.13869094912357
2017-03-07,112.47582716763908,123.04025431970649
2017-03-08,112.35182168665752,122.24155850732659
2017-03-09,112.68578367691175,123.46359451199793
2017-03-10,112.97078259452043,123.55448054964413
2017-03-13,112.98268504806552,124.9880002003077
2017-03-14,113.18710658317708,125.06587241462918
2017-03-15,114.1838020802773,125.66960055582493
2017-03-16,114.50146048046264,126.37026644185028
2017-03-17,113.26727108402181,123.61996032073579
2017-03-20,113.11260294782868,123.70384917147916
2017-03-21,113.3978077277549,123.86378142714953
2017-03-22,112.57831197075832,124.5006307547003
2017-03-23,111.3824162253137,124.51875082157152
2017-03-24,112.21438864940683,124.20821128327782
2017-03-27,112.19851021550728,125.14908925780146
2017-03-28,111.00317084453326,124.2438268652354
2017-03-29,110.45486143571725,123.25689724758621
2017-03-30,111.24984396056135,123.91523244391377
2017-03-31,111.86120878730928,124.16378978322724
2017-04-03,110.8685598365595,124.72875096283495
2017-04-04,111.49546856642536,125.39651369236236
2017-04-05,112.03552674929362,125.91039185646812
2017-04-06,113.25297317458576,127.36849944627082
2017-04-07,113.9479444916891,128.65903245825606
2017-04-10,114.73655838136048,129.7794062271727
2017-04-11,114.51299450304128,130.77158371339877
2017-04-12,114.81869796362889,131.46733723997954
2017-04-13,115.46466066664685,132.03266964699964
2017-04-14,117.03391388799392,134.02767719186917
2017-04-17,115.73981476400897,133.16628319207786
2017-04-18,115.54081324218954,133.09354993889727
2017-04-19,115.87633023345127,134.70752179509532
2017-04-20,117.43609760383123,137.04266137554418
2017-04-21,117.50358484600818,137.10666232421516
2017-04-24,117.78866219346207,136.94392417885123
2017-04-25,117.39154948327442,137.91961826938638
2017-04-26,117.07907971637428,138.40765159435662
2017-04-27,116.52597992569483,138.33778368067362
2017-04-28,116.71456290362634,138.22142377922884
2017-05-01,116.38803006635948,138.31146703301096
2017-05-02,117.08615334622168,138.77740807087247
2017-05-03,117.2062499807129,138.33028285286625
2017-05-04,118.51052074913721,139.31168809593882
2017-05-05,118.67294995604425,139.666426945757
2017-05-08,120.27236531421883,140.41507499006283
2017-05-09,119.7496603099815,140.8689875246892
2017-05-10,120.08945654334869,142.20634832324603
2017-05-11,119.8864696702114,142.93013920201935
2017-05-12,117.92619828860597,141.43643696106187
2017-05-15,118.76377172265897,142.65863393522773
2017-05-16,118.71763140831413,142.7234138880288
2017-05-17,118.90284692137709,141.81620653613956
2017-05-18,117.85208614484492,141.72770624430157
2017-05-19,118.58617480479118,142.36586130751414
2017-05-22,119.34857675714451,145.11313676811181
2017-05-23,120.022673414482,146.86176435010927
2017-05-24,120.55271679718145,147.8744948084691
2017-05-25,119.82752658317371,147.63589540972995
2017-05-26,119.41371883011497,147.53003822408976
2017-05-29,120.9543523371157,147.7179573811854
2017-05-30,120.81561765067124,146.11303522279857
2017-05-31,122.05865189347006,146.20412558992322
2017-06-01,121.34752890758422,145.72301987227297
2017-06-02,120.67747281569845,143.46865232751261
2017-06-05,120.60207268743208,142.9794852550938
2017-06-06,120.09304499449335,142.4637475693904
2017-06-07,119.85909852118948,142.15545840806152
2017-06-08,119.8297668468646,141.6003503743611
2017-06-09,119.9362457012706,141.4077227095041
2017-06-12,124.74737154977889,146.0184739528741
2017-06-13,124.3152290716505,146.34958459264263
2017-06-14,124.89674092123583,146.26337611277077
2017-06-15,125.88167743328651,146.86703678329306
2017-06-16,126.27366998932558,147.1229976732584
2017-06-19,126.45441111004163,146.59033986980847
2017-06-20,122.36482824341768,143.33574310142566
2017-06-21,122.07287644469129,144.04538290425592
2017-06-22,120.89425797819435,142.94646383387217
2017-06-23,122.86364806219478,143.31689881572143
2017-06-26,120.45656414320783,141.7641791045111
2017-06-27,119.59835651293456,141.33740027813235
2017-06-28,119.01807785820012,139.31560162325403
2017-06-29,119.72608605405685,139.7652192673627
2017-06-30,119.2086476283417,140.188828219645
2017-07-03,117.90099246932577,139.75062180765005
2017-07-04,118.54224345347481,142.06631229458702
2017-07-05,119.59579958549025,143.85561438478007
2017-07-06,120.66977971662635,145.84551867010376
2017-07-07,120.19794070524212,148.01131349003987
2017-07-10,118.8461992959191,147.79871873722635
2017-07-11,118.80129074005362,147.94217100424285
2017-07-12,117.98466353581438,148.2767868041882
2017-07-13,118.25603473230606,147.99648608079045
2017-07-14,118.11160061441845,148.02229157749568
2017-07-17,115.4818343739635,145.66397538424937
2017-07-18,114.85088293725563,145.60321953341176
2017-07-19,115.89503973373027,145.79087624699682
2017-07-20,115.30103271988004,144.80816785275067
2017-07-21,114.95219370663466,144.95541387846265
2017-07-24,114.28357548710099,144.40091044999917
2017-07-25,114.41892788782695,142.8538379110854
2017-07-26,114.50664065853526,141.69504825209273
2017-07-27,115.48817672469185,141.41604073909994
2017-07-28,117.32921134926767,141.93502313134945
2017-07-31,117.46908414677029,142.40940074299243
2017-08-01,117.24829390038263,142.47773942951446
2017-08-02,119.12105179275925,144.66856205039394
2017-08-03,118.37453455716475,144.85229508900304
2017-08-04,118.12948516707782,145.64794733794312
2017-08-07,119.02996917778891,146.81938616733913
2017-08-08,118.95976224686538,146.9858311560103
2017-08-09,119.51252537353403,148.36040769024638
2017-08-10,121.07208640429961,150.2733104748478
2017-08-11,120.58149904388078,150.30756638308006
2017-08-14,121.958299885307,152.42785558134278
2017-08-15,125.05054682463124,152.4386009212489
2017-08-16,125.8587775396219,152.74530717888268
2017-08-17,124.66907503468778,151.7014891711181
2017-08-18,125.4740005998362,153.31971487624764
2017-08-21,124.55027443032148,154.1751359800324
2017-08-22,126.16001094392556,153.96042230067687
2017-08-23,124.64606676986858,154.27864282495548
2017-08-24,123.11396300649844,152.18213962337217
2017-08-25,122.38656463553667,150.67601201282818
2017-08-28,127.48266678716587,153.94507145210898
2017-08-29,126.67918331426662,153.14829529373267
2017-08-30,127.0763466115015,152.0109931988322
2017-08-31,126.16063838525618,152.03166438931763
2017-09-01,125.70034225384362,152.37673730535838
2017-09-04,125.93640294654212,153.5282680676054
2017-09-05,124.44180168269239,152.15755545127706
2017-09-06,121.8464117530552,150.40645989303093
2017-09-07,122.13598924993245,150.60568150489254
2017-09-08,122.5586557659649,152.4477870150506
2017-09-11,122.36651241920546,149.7543791147079
2017-09-12,122.92862026491758,149.30284518185837
2017-09-13,124.92056876755835,150.66829492674384
2017-09-14,125.88876913425698,150.35932984947715
2017-09-15,126.85877267464627,150.79356179519604
2017-09-18,127.33620613009727,151.02178389951683
2017-09-19,126.98007252199702,150.2237311223151
2017-09-20,126.77896557314841,150.18102871559756
2017-09-21,125.59056801871307,150.00281176805882
2017-09-22,126.53021405680589,150.43743027386566
2017-09-25,125.49282221225315,149.38008219530462
2017-09-26,124.04078532925442,148.31075059452
2017-09-27,124.60412243852308,148.70425357286757
2017-09-28,125.63491949103786,147.85782886019138
2017-09-29,125.39283520340715,148.14016866022882
2017-10-02,125.52919116504526,147.85752895981437
2017-10-03,126.05448246577895,149.3465649541714
2017-10-04,127.83473273100488,151.06612574827852
2017-10-05,126.85042541716203,151.51713140454984
2017-10-06,126.78168674092747,150.5831705703759
2017-10-09,128.12156081609595,151.153018890935
2017-10-10,127.61324735852683,149.72661233875155
2017-10-11,127.88955687681923,149.3013465988546
2017-10-12,128.539367817354,150.87008573594284
2017-10-13,127.57680239222778,151.62538294160262
2017-10-16,127.2105229738787,150.37176285855955
2017-10-17,128.20699284133087,150.63620859689303
2017-10-18,128.10614097228245,150.5322963873639
2017-10-19,128.43004757658875,151.30065340394285
2017-10-20,129.23006513855393,150.2517167137429
2017-10-23,128.93240734343811,148.6463034457966
2017-10-24,127.54379642976718,148.23220739122468
2017-10-25,127.31977123325544,146.38519217089475
2017-10-26,128.00496981815525,146.45533383873763
2017-10-27,127.95576316212576,146.59609560580677
2017-10-30,129.65781943498155,148.06352945631502
2017-10-31,129.46621550587153,147.84690067891975
2017-11-01,129.2936794252387,147.4436467410976
2017-11-02,131.53970179472086,149.62901789022072
2017-11-03,131.88151821958473,150.12884681667057
2017-11-06,131.2308922397752,149.16870125799193
2017-11-07,131.37621330927004,149.3231491185769
2017-11-08,128.41947319260905,147.84795113159421
2017-11-09,129.5878508661676,150.14157517732966
2017-11-10,129.4689530774267,150.80419694875198
2017-11-13,127.9166532613603,150.93886223618267
2017-11-14,128.35487815125455,150.70046639377705
2017-11-15,128.68155800385412,150.46759259029835
2017-11-16,130.24405628984124,151.29005147714795
2017-11-17,130.54152124566204,151.3800254055495
2017-11-20,129.69263276697433,149.953313671437
2017-11-21,128.80196517872,150.55589539446711
2017-11-22,129.9792536190437,152.14083857789433
2017-11-23,130.40473777308375,152.16614650999907
2017-11-24,128.38614685723627,151.48696475225364
2017-11-27,128.58804913973538,151.8508871173804
2017-11-28,130.80178258769703,153.97491713486883
2017-11-29,131.14982250600139,152.9891093447203
2017-11-30,130.89670067725757,152.72360016601604
2017-12-01,131.71594211762715,153.2266788097851
2017-12-04,130.05752898200993,152.76958764222488
2017-12-05,130.35947161015358,152.41917376220627
2017-12-06,133.2809806752306,152.04217445760804
2017-12-07,130.949648127895,149.62307360939292
2017-12-08,130.83037639235485,149.5232391609563
2017-12-11,130.83992032310442,149.61645602164756
2017-12-12,128.55086323555892,149.71822295477756
2017-12-13,129.36578147445638,150.7936602490888
2017-12-14,128.79925577117655,150.53438436363132
2017-12-15,128.0789629312778,150.07222121209162
2017-12-18,128.97528756825454,151.67411022476313
2017-12-19,129.23707642923873,151.33674229119785
2017-12-20,128.16144820034347,150.54687015441058
2017-12-21,128.36250357290382,149.72296820237267
2017-12-22,128.46570662636853,151.0937769875882
2017-12-25,128.52003828822754,151.5149665546436
2017-12-26,128.6179189453796,150.96553379368066
2017-12-27,128.92887132620817,151.09279386074925
2017-12-28,129.69808568821693,152.08083648072972
2017-12-29,124.85604979224128,148.75976563544927
2018-01-01,123.84218186042271,147.64808600882796
2018-01-02,122.52200242082709,146.2323270706628
2018-01-03,122.89632308889153,146.80469399810704
2018-01-04,123.10949588255014,146.65872464414403
2018-01-05,123.14725669707305,146.3135123841728
2018-01-08,121.75149316688419,144.25778903243233
2018-01-09,122.26044783892078,144.68551258039372
2018-01-10,122.01290005354156,144.3960030365494
2018-01-11,122.0480646636613,144.16910235248707
2018-01-12,122.5604236776335,144.70274855891068
2018-01-15,123.15776373169072,145.76900903598693
2018-01-16,124.2527706121616,147.12458689513142
2018-01-17,122.94661138452989,146.79130683065145
2018-01-18,124.63867942012605,147.7198237565428
2018-01-19,124.85102904644995,147.38524676615623
2018-01-22,127.11518604363957,147.9616238692029
2018-01-23,127.19995239956839,147.51889704880682
2018-01-24,128.85269550551106,148.62000732303122
2018-01-25,127.51021017434965,147.0969443128893
2018-01-26,128.7797012804899,148.01661507262762
2018-01-29,128.52147408177706,147.02555618949668
2018-01-30,128.1938543238621,145.38357763154195
2018-01-31,129.0735003853413,146.67610308860813
2018-02-01,129.21622961675087,146.377133390459
2018-02-02,129.16473586373215,145.63919041233996
2018-02-05,129.24400434682798,144.76163455452223
2018-02-06,129.1512614747252,145.10089025192104
2018-02-07,129.70184613608845,146.66713116022174
2018-02-08,130.63559612289293,146.9224960549422
2018-02-09,130.2001198100436,146.49248094312412
2018-02-12,129.91388548138218,147.28656701599155
2018-02-13,130.75187995481764,146.2386285531055
2018-02-14,130.72427663342583,147.97668929620644
2018-02-15,128.08849761439527,148.53530323942903
2018-02-16,128.44831335777985,146.3825795881192
2018-02-19,128.28947320025642,146.22665966516945
2018-02-20,128.6721882372936,145.8650536924752
2018-02-21,129.1694539157106,145.97254102295923
2018-02-22,131.4213135600547,147.03493593868677
2018-02-23,129.79861278328823,146.78196668083973
2018-02-26,129.7132383905939,146.65908387003367
2018-02-27,129.10184392937424,145.50666163313875
2018-02-28,128.2351561636948,144.8481892255611
2018-03-01,127.94055378117841,145.1415295711471
2018-03-02,128.1518037482403,144.27152344765875
2018-03-05,128.2984124056367,142.96612739512548
2018-03-06,128.34334198724366,144.73162533300317
2018-03-07,128.04451215961885,144.01735168218542
2018-03-08,127.87300102832666,143.82136946782788
2018-03-09,127.70735323113969,143.40439576274815
2018-03-12,126.76520790289007,143.32279417468456
2018-03-13,126.34510812303468,144.61471158223273
2018-03-14,127.55368178496876,145.90767022394664
2018-03-15,126.85698473822262,144.16928453030437
2018-03-16,127.30019141570136,143.2778602273861
2018-03-19,126.4131107123655,142.41440802218796
2018-03-20,125.55782178104427,141.68373627379307
2018-03-21,124.58933636288458,139.64715846286578
2018-03-22,125.78302031951935,141.09747337462744
2018-03-23,125.44181067634747,139.99551624634952
2018-03-26,126.66370063878007,142.02785770236378
2018-03-27,125.54359596165466,142.9169619313186
2018-03-28,126.69144507169202,143.4513493723465
2018-03-29,123.38073113274632,141.79608992800593
2018-03-30,124.25876707191665,141.3313359644177
2018-04-02,124.53987009098326,142.0643211690818
2018-04-03,124.60783067889129,141.7107197837087
2018-04-04,122.73585416959199,139.64372278412685
2018-04-05,122.64179109342828,139.370367070143
2018-04-06,122.68364657729094,139.03493287695582
2018-04-09,122.39091476861232,138.60902784865803
2018-04-10,122.90344039190917,139.74579733342395
2018-04-11,125.1085164299148,140.49427542920506
2018-04-12,125.44177732812418,142.19077388092632
2018-04-13,125.16379743341581,140.9154418215571
2018-04-16,125.73794273076857,142.6649795958148
2018-04-17,126.31756081498841,142.18509573225984
2018-04-18,125.718150787942,141.8415802440692
2018-04-19,127.84676723282158,142.77365445258545
2018-04-20,128.62804795416548,142.9876317891357
2018-04-23,128.78432781699937,143.79928387518365
2018-04-24,130.87715258171522,146.4073427324915
2018-04-25,130.96391273505193,147.53581397633505
2018-04-26,127.7776664078555,145.23275126566847
2018-04-27,126.62253099201664,144.70024411088116
2018-04-30,126.13271780122317,143.74232429821961
2018-05-01,126.75525121954385,143.30610179455243
2018-05-02,126.71437847824711,142.32371623285988
